NB551104	165	Plate_387_Q6	A08	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B08	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C08	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D08	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E08	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F08	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G08	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	H08	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	A09	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B09	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C09	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D09	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E09	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F09	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G09	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	H09	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	A10	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B10	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C10	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D10	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E10	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F10	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G10	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	H10	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	A11	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B11	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C11	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D11	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E11	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F11	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G11	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	H11	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	A12	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B12	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C12	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D12	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E12	Q6	ERCC
NB551104	165	Plate_387_Q6	F12	Q6	ERCC
NB551104	165	Plate_387_Q6	G12	Q6	qRNA_CB_10pg
NB551104	165	Plate_387_Q6	H12	Q6	qRNA_CB_10pg
