"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0033413",1.24114426518265,4.28517585305756,2.6366610953834,0.142277262322677,0.471241475468203,10.074215453297,24.2164010946037,1,1
"FBgn0031563",2.30404066851879,2.3617333601859,5.92414456454734,0.142306252589836,0.471241475468203,0,1.17077339098122,0,0.5
"FBgn0266257",2.30408894831431,2.36174231639096,9.29007079892866,0.14230625259128,0.471241475468203,0,1.17098648271441,0,1
"FBgn0085225",2.3040969950315,2.36174380909236,9.83402339708992,0.142306252591521,0.471241475468203,0,1.17102199800328,0,1
"FBgn0266900",2.30410101839917,2.36174455544311,10.1077445910856,0.142306252591641,0.471241475468203,0,1.17103975564771,0,1
"FBgn0030911",2.30411711193026,2.36174754084654,11.2092110416083,0.142306252592123,0.471241475468203,0,1.17111078622544,0,1
"FBgn0032789",2.30412113532814,2.36174828719749,11.4845879889987,0.142306252592244,0.471241475468203,0,1.17112854386987,0,1
"FBgn0000044",2.30412918214203,2.36174977989952,12.0323481582075,0.142306252592484,0.471241475468203,0,1.17116405915874,0,1
"FBgn0031197",2.3041372289801,2.36175127260171,12.5725296550028,0.142306252592724,0.471241475468203,0,1.17119957444761,0,1
"FBgn0267994",2.30418953401677,2.36176097516979,15.5078895677394,0.142306252594289,0.471241475468203,0,1.17143042382523,0,1
"FBgn0058198",2.30419355752343,2.36176172152146,15.6623152771737,0.142306252594411,0.471241475468203,0,1.17144818146967,0,1
"FBgn0000658",2.30420160455489,2.36176321422491,15.9279621076655,0.142306252594653,0.471241475468203,0,1.17148369675853,0,1
"FBgn0262685",2.30422172223929,2.36176694598424,16.3129110660753,0.142306252595254,0.471241475468203,0,1.17157248498069,0,1
"FBgn0063493",2.30423379292246,2.36176918504031,16.3374856203119,0.142306252595615,0.471241475468203,0,1.17162575791399,0,1
"FBgn0039404",2.3042378164956,2.36176993139241,16.3104710179774,0.142306252595733,0.471241475468203,0,1.17164351555843,0,1
"FBgn0031324",2.30431426553352,2.36178411208987,13.0838860169845,0.142306252598021,0.471241475468203,0,1.17198091080265,0,1
"FBgn0267100",2.30433438406399,2.36178784385473,11.7429677594722,0.142306252598624,0.471241475468203,0,1.17206969902481,0,1
"FBgn0030768",1.93087589293911,2.60243343260519,3.70440276403369,0.142516532706326,0.471849596977039,0.549488877800525,2.90463377903613,0.5,1
"FBgn0039654",1.83207382500883,2.65386248748146,3.65719493082322,0.142625068003948,0.472120693244988,0.707817617594296,3.25321497031575,0.75,1
"FBgn0040285",1.24348402212145,6.34600977951628,2.63053698441506,0.142682817394505,0.472223606971015,52.5875466237158,124.839566031279,1,1
"FBgn0287608",1.62345872714831,2.78808937569656,3.07568199872792,0.142840079251705,0.47265576756687,1.14191750976308,4.20018838013766,0.75,1
