"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0029957",-0.129496715334863,4.58417282858993,0.00792036031915325,0.931419608016774,1,19.8381173563909,18.0983502507619,1,1
"FBgn0033194",0.0547768301507822,4.35403187355834,0.00791523523668243,0.931441733738704,1,15.5164137249438,16.1279862384514,1,1
"FBgn0051648",0.107548873822592,2.79492284030907,0.0113198258941064,0.931447598825822,1,2.1204205009427,2.34353563813891,0.75,1
"FBgn0032354",-0.112738525128657,3.46164255031591,0.007865370580655,0.931657385040706,1,6.50245687812524,5.94494113155675,0.75,1
"FBgn0266854",-0.153160667121724,2.35906358505344,0.0191584150955997,0.93171541479638,1,0.421631064409124,0.34923822412363,0.25,0.5
"FBgn0287210",-0.101601210584381,3.43842883802783,0.00778349236456731,0.932012987879127,1,6.2201104334647,5.80843294878392,1,1
"FBgn0030597",0.114794271820971,2.90121355490078,0.00777326363736759,0.932057544286879,1,2.69752756457805,2.89216098531743,1,1
"FBgn0033131",0.083055715409244,4.25944353051071,0.00775723788987783,0.932127412061615,1,14.1574704722863,14.9950574120927,1,1
"FBgn0035189",-0.106863161148971,3.45787802249827,0.00775002659564799,0.932158875036639,1,6.39907161266925,5.93364034237062,0.75,1
"FBgn0035627",0.0829858404138341,4.30288667813596,0.00772221034970868,0.932280376246356,1,14.7729464791716,15.6049457539099,1,1
"FBgn0032169",-0.126222310658442,2.55860383060314,0.00815181425688304,0.932394084183047,1,1.20677970939485,1.07214528811974,0.25,1
"FBgn0266534",0.137319630317187,2.41653628898174,0.0147141921942572,0.932397870064741,1,0.590488947991332,0.660401034247144,0.25,1
"FBgn0050269",0.145920912235357,2.38254667372769,0.0330973016554532,0.932415271848935,1,0.45697779150639,0.535815158215595,0.75,1
"FBgn0265060",-0.141492050162555,4.34803392652626,0.00768193623046174,0.932456685228118,1,16.1770232009771,14.6061633436144,0.75,1
"FBgn0032649",0.139370322812778,2.40354358608519,0.0163507840977624,0.932498162440967,1,0.54277266936577,0.610758466394399,0.25,1
"FBgn0003082",0.10566759587798,3.63756056588028,0.00765831784170991,0.932560296930458,1,7.57448928117264,8.11471002456662,0.75,1
"FBgn0052278",-0.0616070296957132,5.84098747714435,0.00758040363638874,0.93290324706721,1,53.2591471763994,51.1054783009627,1,1
"FBgn0262103",0.0501712845737013,4.95225771694297,0.00757608217631174,0.932922320485599,1,25.9075607337156,26.8472371717391,1,1
"FBgn0263400",-0.0688563646013816,3.91828042922711,0.00737545822021742,0.933813924745549,1,10.5507067951897,10.0473892910546,1,1
"FBgn0030218",0.106457294137491,2.65746020634745,0.00842285807275916,0.933840299222449,1,1.53404000391524,1.67014683848452,0.5,1
"FBgn0034723",-0.0439191611990308,5.05234972894624,0.00733126245211641,0.934011975199966,1,28.7194528982147,27.8676800052519,1,1
"FBgn0051281",0.121230184917459,2.67019445601082,0.00731528965493253,0.93408370065727,1,1.54121698116626,1.75738536393769,0.25,1
"FBgn0033904",0.115371043401459,2.26311024467815,0.0755954005432161,0.934126303856415,1,0.0596453482819527,0.087185252519878,0.25,0.5
"FBgn0040899",-0.0924626626953124,3.17852053317603,0.00729625345799916,0.93416928543531,1,4.41266977441484,4.12426840151505,0.75,1
"FBgn0002906",0.116277648806029,3.43634367649913,0.00725583629048397,0.934351370872175,1,5.92252334497394,6.44417251790459,1,1
"FBgn0029134",-0.113437128562197,3.52090984605518,0.00721075818712524,0.934555058721656,1,6.97253705281189,6.38129357762253,0.75,1
"FBgn0036298",-0.0896542592431827,3.03718660688184,0.00718516212169839,0.934671001704488,1,3.51036067895497,3.32805173262796,1,1
"FBgn0026576",-0.130463023666066,3.83138837109611,0.00709138123145099,0.935097591686939,1,9.87115986221003,8.92345276010572,1,1
